19 17 600
19 20 600
19 26 600
19 30 600
15 26 1200
15 30 1200
15 35 1200
15 9 1200
9 30 1200
9 5 1200
9 1 1200
10 20 1200
10 26 1200
10 35 1200
10 19 1200
10 30 1200
10 5 1200
10 6 1200
10 9 1200
30 33 1200
30 1 1200
30 23 1200
30 35 1200
30 5 1200
6 15 1200
6 23 1200
6 30 1200
6 35 1200
6 1 1200
6 26 1200
6 5 1200
6 9 1200
1 15 1200
1 35 1200
1 5 1200
1 19 1200
1 26 1200
1 33 1200
1 13 1200
2 18 1200
26 5 1200
26 33 1200
18 17 1200
15 33 1200
18 7 1200
5 15 1200
5 19 1200
23 15 1200
23 4 1200
23 20 1200
23 26 1200
9 19 1200
9 33 1200
19 23 1200
19 33 1200
19 26 1200
15 26 1200
15 30 1200
15 35 1200
15 9 1200
9 30 1200
9 5 1200
9 1 1200
10 20 1200
10 26 1200
10 35 1200
10 19 1200
10 30 1200
10 5 1200
10 6 1200
10 9 1200
30 33 1200
30 1 1200
30 23 1200
30 35 1200
30 5 1200
6 15 1200
6 23 1200
6 30 1200
6 35 1200
6 1 1200
6 26 1200
6 5 1200
6 9 1200
1 15 1200
1 35 1200
1 5 1200
1 19 1200
1 26 1200
1 33 1200
1 13 1200
2 18 1200
26 5 1200
26 33 1200
18 17 1200
15 33 1200
18 7 1200
5 15 1200
5 19 1200
23 15 1200
23 4 1200
23 20 1200
23 26 1200
9 19 1200
9 33 1200
19 23 1200
19 33 1200
19 26 1200
10 15 1200
10 23 1200
10 33 1200
20 15 1200
20 19 1200
20 33 1200
20 35 1200
20 4 1200
20 5 1200
20 30 1200
20 6 1200
20 9 1200
20 26 1200
30 4 1200
15 26 1200
15 30 1200
15 35 1200
15 9 1200
9 30 1200
9 5 1200
9 1 1200
10 20 1200
10 35 1200
10 19 1200
10 30 1200
10 5 1200
10 6 1200
10 9 1200
30 23 1200
30 5 1200
6 15 1200
6 23 1200
6 30 1200
6 35 1200
6 1 1200
6 26 1200
6 5 1200
6 9 1200
1 15 1200
1 35 1200
1 5 1200
1 19 1200
1 26 1200
1 30 1200
1 33 1200
1 13 1200
2 18 1200
26 5 1200
26 33 1200
18 17 1200
15 33 1200
18 7 1200
5 15 1200
5 19 1200
23 15 1200
23 4 1200
23 20 1200
23 26 1200
9 19 1200
9 33 1200
19 23 1200
19 33 1200
19 26 1200
10 15 1200
10 23 1200
10 33 1200
20 15 1200
20 19 1200
20 33 1200
20 35 1200
20 5 1200
20 6 1200
20 26 1200
30 4 1200
33 23 1200
33 30 1200
33 5 1200
33 6 1200
33 35 1200
33 4 1200
13 17 1200
13 33 1200
13 7 1200
13 19 1200
13 23 1200
13 5 1200
13 18 1200
31 13 1200
31 14 1200
31 17 1200
31 25 1200
31 33 1200
31 5 1200
31 6 1200
31 18 1200
31 19 1200
31 10 1200
31 26 1200
31 9 1200
1 20 1200
4 10 1200
4 19 1200
4 20 1200
4 26 1200
4 35 1200
15 26 1200
15 30 1200
15 35 1200
15 9 1200
9 30 1200
9 5 1200
9 1 1200
10 20 1200
10 35 1200
10 19 1200
10 30 1200
10 5 1200
10 6 1200
10 9 1200
30 23 1200
30 5 1200
6 15 1200
6 23 1200
6 35 1200
6 1 1200
6 26 1200
6 5 1200
6 9 1200
1 35 1200
1 5 1200
1 26 1200
1 30 1200
1 13 1200
2 18 1200
26 5 1200
26 33 1200
18 17 1200
15 33 1200
18 7 1200
5 15 1200
5 19 1200
23 15 1200
23 4 1200
23 20 1200
23 26 1200
9 19 1200
9 33 1200
19 23 1200
19 33 1200
19 26 1200
10 15 1200
10 23 1200
10 33 1200
20 15 1200
20 19 1200
20 33 1200
20 35 1200
20 5 1200
20 6 1200
20 26 1200
30 4 1200
33 23 1200
33 30 1200
33 5 1200
33 6 1200
33 1 1200
33 35 1200
33 4 1200
13 19 1200
13 23 1200
13 5 1200
31 13 1200
31 14 1200
31 18 1200
31 19 1200
31 9 1200
1 20 1200
4 10 1200
4 19 1200
4 20 1200
4 35 1200
4 15 1200
7 13 1200
7 17 1200
15 26 1200
15 30 1200
15 35 1200
15 9 1200
9 30 1200
9 5 1200
9 1 1200
10 20 1200
10 35 1200
10 19 1200
10 30 1200
10 5 1200
10 6 1200
10 9 1200
30 23 1200
30 5 1200
6 15 1200
6 23 1200
6 35 1200
6 1 1200
6 26 1200
6 5 1200
6 9 1200
1 35 1200
1 5 1200
1 26 1200
1 30 1200
1 13 1200
2 18 1200
26 5 1200
26 33 1200
18 17 1200
15 33 1200
18 7 1200
5 15 1200
5 19 1200
23 15 1200
23 4 1200
23 20 1200
23 26 1200
9 19 1200
9 33 1200
19 23 1200
19 33 1200
19 26 1200
10 15 1200
10 23 1200
10 33 1200
20 15 1200
20 19 1200
20 33 1200
20 35 1200
20 5 1200
20 6 1200
20 26 1200
30 4 1200
33 23 1200
33 30 1200
33 5 1200
33 6 1200
33 1 1200
33 35 1200
33 4 1200
13 19 1200
13 23 1200
13 5 1200
31 13 1200
31 14 1200
31 18 1200
31 19 1200
31 9 1200
1 20 1200
4 10 1200
4 35 1200
17 13 1200
17 9 1200
17 19 1200
17 7 1200
26 30 1200
26 35 1200
26 9 1200
15 26 1200
15 35 1200
15 9 1200
9 30 1200
9 5 1200
9 1 1200
10 20 1200
10 35 1200
10 19 1200
10 30 1200
10 5 1200
10 6 1200
10 9 1200
30 23 1200
30 5 1200
6 15 1200
6 23 1200
6 35 1200
6 1 1200
6 26 1200
6 5 1200
6 9 1200
1 35 1200
1 5 1200
1 26 1200
1 30 1200
1 13 1200
2 18 1200
26 5 1200
18 17 1200
15 33 1200
5 15 1200
5 19 1200
23 15 1200
23 4 1200
23 20 1200
23 26 1200
9 19 1200
9 33 1200
19 23 1200
19 33 1200
19 26 1200
10 15 1200
10 23 1200
10 33 1200
20 15 1200
20 19 1200
20 33 1200
20 35 1200
20 5 1200
20 6 1200
20 26 1200
30 4 1200
33 23 1200
33 30 1200
33 5 1200
33 6 1200
33 1 1200
33 35 1200
33 4 1200
13 19 1200
13 23 1200
13 5 1200
31 13 1200
31 14 1200
31 18 1200
31 19 1200
31 9 1200
1 20 1200
4 10 1200
4 35 1200
17 19 1200
26 35 1200
26 9 1200
35 23 1200
35 9 1200
5 35 1200
23 5 1200
9 13 1200
15 26 1800
15 35 1800
15 9 1800
9 5 1800
10 20 1800
10 35 1800
10 19 1800
10 30 1800
10 5 1800
10 6 1800
10 9 1800
30 23 1800
30 5 1800
6 15 1800
6 23 1800
6 35 1800
6 1 1800
6 26 1800
6 5 1800
6 9 1800
1 35 1800
1 5 1800
1 26 1800
1 30 1800
1 13 1800
2 18 1800
26 5 1800
18 17 1800
15 33 1800
5 19 1800
23 15 1800
23 4 1800
23 20 1800
9 33 1800
19 33 1800
19 9 1800
19 26 1800
10 15 1800
10 23 1800
10 33 1800
20 15 1800
20 19 1800
20 33 1800
20 35 1800
20 5 1800
20 6 1800
20 26 1800
30 4 1800
33 23 1800
33 30 1800
33 5 1800
33 6 1800
33 1 1800
33 35 1800
33 4 1800
13 19 1800
13 23 1800
13 5 1800
31 13 1800
31 14 1800
31 18 1800
31 19 1800
31 9 1800
1 20 1800
4 10 1800
4 35 1800
17 19 1800
26 35 1800
26 9 1800
15 5 1800
35 23 1800
35 9 1800
5 35 1800
9 13 1800
15 26 1800
15 35 1800
15 9 1800
9 5 1800
10 20 1800
10 35 1800
10 19 1800
10 5 1800
10 6 1800
10 9 1800
30 23 1800
30 5 1800
6 15 1800
6 23 1800
6 35 1800
6 1 1800
6 26 1800
6 5 1800
6 9 1800
1 35 1800
1 5 1800
1 26 1800
1 30 1800
1 13 1800
2 18 1800
26 5 1800
18 17 1800
15 33 1800
5 19 1800
23 15 1800
23 4 1800
23 20 1800
9 33 1800
19 33 1800
19 9 1800
19 26 1800
10 15 1800
10 23 1800
20 15 1800
20 19 1800
20 33 1800
20 35 1800
20 5 1800
20 6 1800
20 26 1800
30 4 1800
33 10 1800
33 23 1800
33 30 1800
33 5 1800
33 6 1800
33 1 1800
33 35 1800
33 4 1800
13 19 1800
13 23 1800
13 5 1800
31 13 1800
31 14 1800
31 18 1800
31 19 1800
31 9 1800
1 20 1800
4 10 1800
4 35 1800
17 19 1800
26 35 1800
26 9 1800
15 5 1800
35 23 1800
35 9 1800
5 35 1800
9 13 1800
20 13 1800
30 15 1800
30 19 1800
30 6 1800
15 26 1800
15 35 1800
15 9 1800
9 5 1800
10 20 1800
10 35 1800
10 19 1800
10 5 1800
10 6 1800
10 9 1800
30 23 1800
30 5 1800
6 15 1800
6 23 1800
6 35 1800
6 1 1800
6 26 1800
6 5 1800
6 9 1800
1 35 1800
1 5 1800
1 26 1800
1 30 1800
1 13 1800
2 18 1800
26 5 1800
18 17 1800
15 33 1800
5 19 1800
23 15 1800
23 4 1800
23 20 1800
9 33 1800
19 33 1800
19 9 1800
19 26 1800
10 15 1800
10 23 1800
20 15 1800
20 19 1800
20 33 1800
20 35 1800
20 5 1800
20 6 1800
20 26 1800
30 4 1800
33 10 1800
33 23 1800
33 30 1800
33 6 1800
33 1 1800
33 35 1800
33 4 1800
13 19 1800
13 23 1800
13 5 1800
31 13 1800
31 14 1800
31 18 1800
31 19 1800
31 9 1800
1 20 1800
4 10 1800
4 35 1800
17 19 1800
26 35 1800
26 9 1800
15 5 1800
35 23 1800
35 9 1800
5 35 1800
9 13 1800
30 15 1800
30 19 1800
6 13 1800
13 10 1800
13 20 1800
13 26 1800
13 35 1800
31 24 1800
1 10 1800
1 23 1800
1 4 1800
4 6 1800
15 26 1800
15 35 1800
15 9 1800
9 5 1800
10 20 1800
10 35 1800
10 19 1800
10 5 1800
10 6 1800
10 9 1800
30 23 1800
30 5 1800
6 15 1800
6 23 1800
6 35 1800
6 1 1800
6 26 1800
6 5 1800
6 9 1800
1 35 1800
1 5 1800
1 26 1800
1 13 1800
2 18 1800
26 5 1800
18 17 1800
15 33 1800
5 19 1800
23 15 1800
23 4 1800
23 20 1800
9 33 1800
19 33 1800
19 9 1800
19 26 1800
10 15 1800
10 23 1800
20 15 1800
20 19 1800
20 33 1800
20 35 1800
20 5 1800
20 6 1800
20 26 1800
30 4 1800
33 10 1800
33 23 1800
33 30 1800
33 6 1800
33 1 1800
33 35 1800
33 4 1800
13 19 1800
13 23 1800
13 5 1800
1 20 1800
4 10 1800
4 35 1800
17 19 1800
26 35 1800
26 9 1800
15 5 1800
35 23 1800
35 9 1800
5 35 1800
9 13 1800
30 15 1800
30 19 1800
6 13 1800
13 10 1800
13 26 1800
13 35 1800
1 23 1800
1 4 1800
15 26 1800
15 35 1800
15 9 1800
9 5 1800
10 20 1800
10 35 1800
10 19 1800
10 5 1800
10 6 1800
10 9 1800
30 23 1800
30 5 1800
6 15 1800
6 23 1800
6 35 1800
6 1 1800
6 26 1800
6 5 1800
6 9 1800
1 35 1800
1 5 1800
1 26 1800
1 13 1800
2 18 1800
26 5 1800
18 17 1800
15 33 1800
5 19 1800
23 15 1800
23 4 1800
23 20 1800
9 33 1800
19 33 1800
19 9 1800
19 26 1800
10 15 1800
10 23 1800
20 15 1800
20 19 1800
20 33 1800
20 35 1800
20 5 1800
20 6 1800
20 26 1800
30 4 1800
33 10 1800
33 23 1800
33 30 1800
33 6 1800
33 1 1800
33 35 1800
33 4 1800
13 19 1800
13 23 1800
13 5 1800
1 20 1800
4 10 1800
4 35 1800
17 19 1800
26 35 1800
26 9 1800
15 5 1800
35 23 1800
35 9 1800
5 35 1800
9 13 1800
30 15 1800
30 19 1800
6 13 1800
13 10 1800
13 26 1800
13 35 1800
1 23 1800
1 4 1800
17 3 1800
26 10 1800
15 1 1800
18 22 1800
35 19 1800
15 26 1800
15 9 1800
9 5 1800
10 20 1800
10 35 1800
10 19 1800
10 5 1800
10 6 1800
10 9 1800
30 23 1800
30 5 1800
6 15 1800
6 23 1800
6 35 1800
6 1 1800
6 26 1800
6 5 1800
6 9 1800
1 35 1800
1 5 1800
1 26 1800
1 13 1800
2 18 1800
15 33 1800
5 26 1800
5 19 1800
23 15 1800
23 4 1800
23 20 1800
9 33 1800
19 33 1800
19 9 1800
19 26 1800
10 15 1800
10 23 1800
20 15 1800
20 19 1800
20 33 1800
20 35 1800
20 5 1800
20 6 1800
20 26 1800
30 4 1800
33 10 1800
33 23 1800
33 30 1800
33 6 1800
33 1 1800
33 35 1800
33 4 1800
13 19 1800
13 23 1800
13 5 1800
1 20 1800
4 10 1800
4 35 1800
17 19 1800
26 35 1800
26 9 1800
35 15 1800
35 23 1800
5 35 1800
9 13 1800
30 15 1800
30 19 1800
6 13 1800
13 10 1800
13 26 1800
13 35 1800
1 23 1800
1 4 1800
26 10 1800
18 22 1800
5 33 1800
23 9 1800
9 20 1800
9 4 1800
19 3 1800
19 4 1800
19 6 1800
15 26 2400
15 9 2400
9 5 2400
10 20 2400
10 35 2400
10 19 2400
10 5 2400
10 6 2400
10 9 2400
30 23 2400
30 5 2400
6 15 2400
6 23 2400
6 35 2400
6 1 2400
6 26 2400
6 5 2400
6 9 2400
1 35 2400
1 5 2400
1 26 2400
1 13 2400
2 18 2400
15 33 2400
5 26 2400
5 19 2400
23 15 2400
23 20 2400
9 33 2400
19 33 2400
19 9 2400
19 26 2400
10 15 2400
10 23 2400
20 15 2400
20 19 2400
20 33 2400
20 35 2400
20 5 2400
20 6 2400
20 26 2400
30 4 2400
33 10 2400
33 23 2400
33 30 2400
33 6 2400
33 1 2400
33 35 2400
33 4 2400
13 19 2400
13 23 2400
13 5 2400
1 20 2400
4 10 2400
4 35 2400
17 19 2400
26 35 2400
26 9 2400
35 15 2400
35 23 2400
5 35 2400
9 13 2400
30 15 2400
30 19 2400
6 13 2400
13 10 2400
13 26 2400
13 35 2400
1 23 2400
1 4 2400
26 10 2400
18 22 2400
5 33 2400
23 9 2400
19 4 2400
19 6 2400
15 26 2400
15 9 2400
9 5 2400
10 35 2400
10 19 2400
10 6 2400
10 9 2400
30 23 2400
30 5 2400
6 15 2400
6 23 2400
6 35 2400
6 1 2400
6 26 2400
6 5 2400
6 9 2400
1 35 2400
1 5 2400
1 26 2400
1 13 2400
2 18 2400
15 33 2400
5 26 2400
5 19 2400
23 15 2400
23 20 2400
9 33 2400
19 33 2400
19 9 2400
19 26 2400
10 15 2400
10 23 2400
20 10 2400
20 15 2400
20 19 2400
20 33 2400
20 35 2400
20 5 2400
20 6 2400
20 26 2400
30 4 2400
33 10 2400
33 23 2400
33 30 2400
33 6 2400
33 1 2400
33 35 2400
33 4 2400
13 19 2400
13 23 2400
13 5 2400
1 20 2400
4 10 2400
4 35 2400
17 19 2400
26 35 2400
26 9 2400
35 15 2400
35 23 2400
5 35 2400
9 13 2400
30 15 2400
30 19 2400
6 13 2400
13 10 2400
13 26 2400
13 35 2400
1 23 2400
1 4 2400
26 10 2400
18 22 2400
5 10 2400
5 33 2400
23 9 2400
19 4 2400
19 6 2400
22 17 2400
22 2 2400
30 26 2400
33 13 2400
33 7 2400
15 26 2400
15 9 2400
9 5 2400
10 35 2400
10 19 2400
10 6 2400
10 9 2400
30 23 2400
30 5 2400
6 15 2400
6 23 2400
6 1 2400
6 26 2400
1 35 2400
1 5 2400
1 26 2400
1 13 2400
2 18 2400
15 33 2400
5 26 2400
5 6 2400
5 19 2400
23 15 2400
23 20 2400
9 33 2400
19 33 2400
19 9 2400
19 26 2400
10 15 2400
10 23 2400
20 10 2400
20 15 2400
20 19 2400
20 35 2400
20 5 2400
20 26 2400
30 4 2400
33 10 2400
33 23 2400
33 30 2400
33 6 2400
33 35 2400
33 4 2400
13 19 2400
13 23 2400
13 5 2400
1 20 2400
4 10 2400
4 35 2400
17 19 2400
26 35 2400
26 9 2400
35 15 2400
35 23 2400
5 35 2400
9 13 2400
30 15 2400
30 19 2400
6 13 2400
13 10 2400
13 26 2400
13 35 2400
1 23 2400
1 4 2400
26 10 2400
18 22 2400
5 10 2400
5 33 2400
23 9 2400
9 6 2400
19 4 2400
19 6 2400
30 26 2400
33 13 2400
13 15 2400
15 26 2400
15 9 2400
9 5 2400
10 35 2400
10 19 2400
10 6 2400
10 9 2400
30 23 2400
30 5 2400
6 15 2400
6 23 2400
6 1 2400
6 26 2400
1 35 2400
1 5 2400
1 26 2400
1 13 2400
2 18 2400
15 33 2400
5 26 2400
5 6 2400
5 19 2400
23 15 2400
23 20 2400
9 33 2400
19 33 2400
19 9 2400
19 26 2400
10 15 2400
10 23 2400
20 10 2400
20 15 2400
20 19 2400
20 35 2400
20 5 2400
20 26 2400
30 4 2400
33 10 2400
33 23 2400
33 30 2400
33 6 2400
33 35 2400
33 4 2400
13 19 2400
13 23 2400
13 5 2400
1 20 2400
17 19 2400
26 35 2400
26 9 2400
35 15 2400
35 23 2400
5 35 2400
9 13 2400
30 15 2400
30 19 2400
6 13 2400
13 10 2400
13 26 2400
13 35 2400
1 23 2400
1 4 2400
26 10 2400
18 22 2400
5 10 2400
5 33 2400
23 9 2400
9 6 2400
19 4 2400
19 6 2400
30 26 2400
33 13 2400
13 15 2400
3 19 2400
3 9 2400
7 5 2400
17 15 2400
17 20 2400
17 23 2400
17 26 2400
17 30 2400
17 5 2400
15 26 2400
15 9 2400
9 5 2400
10 35 2400
10 19 2400
10 6 2400
10 9 2400
30 23 2400
30 5 2400
6 15 2400
6 23 2400
6 1 2400
6 26 2400
1 35 2400
1 5 2400
1 26 2400
1 13 2400
2 18 2400
15 33 2400
5 26 2400
5 6 2400
5 19 2400
23 15 2400
23 20 2400
9 33 2400
19 33 2400
19 9 2400
19 26 2400
10 15 2400
10 23 2400
20 10 2400
20 15 2400
20 19 2400
20 35 2400
20 5 2400
20 26 2400
30 4 2400
33 10 2400
33 23 2400
33 30 2400
33 6 2400
33 35 2400
33 4 2400
13 19 2400
13 23 2400
13 5 2400
1 20 2400
17 19 2400
26 35 2400
26 9 2400
35 15 2400
35 23 2400
5 35 2400
9 13 2400
30 15 2400
30 19 2400
6 13 2400
13 10 2400
13 26 2400
13 35 2400
1 23 2400
1 4 2400
26 10 2400
18 22 2400
5 10 2400
5 33 2400
23 9 2400
9 6 2400
19 4 2400
19 6 2400
30 26 2400
33 13 2400
13 15 2400
3 9 2400
17 15 2400
17 23 2400
17 26 2400
17 5 2400
26 4 2400
26 7 2400
15 26 2400
15 9 2400
9 5 2400
10 35 2400
10 19 2400
10 6 2400
10 9 2400
30 23 2400
30 5 2400
6 15 2400
6 23 2400
6 1 2400
6 26 2400
1 35 2400
1 5 2400
1 26 2400
1 13 2400
2 18 2400
15 33 2400
5 26 2400
5 6 2400
5 19 2400
23 15 2400
23 20 2400
9 33 2400
19 33 2400
19 9 2400
19 26 2400
10 15 2400
10 23 2400
20 10 2400
20 15 2400
20 19 2400
20 35 2400
20 5 2400
20 26 2400
30 4 2400
33 10 2400
33 23 2400
33 30 2400
33 6 2400
33 35 2400
33 4 2400
13 19 2400
13 23 2400
13 5 2400
1 20 2400
17 19 2400
26 35 2400
26 9 2400
35 15 2400
35 23 2400
5 35 2400
9 13 2400
30 15 2400
30 19 2400
6 13 2400
13 10 2400
13 26 2400
13 35 2400
1 23 2400
1 4 2400
18 22 2400
5 10 2400
5 33 2400
23 9 2400
19 4 2400
19 6 2400
30 26 2400
33 13 2400
13 15 2400
3 9 2400
17 15 2400
17 23 2400
17 26 2400
17 5 2400
26 4 2400
23 19 2400
15 26 3000
15 9 3000
9 5 3000
10 35 3000
10 19 3000
10 6 3000
10 9 3000
30 23 3000
30 5 3000
6 15 3000
6 23 3000
6 1 3000
6 26 3000
1 35 3000
1 5 3000
1 26 3000
1 13 3000
2 18 3000
15 33 3000
5 26 3000
5 6 3000
23 15 3000
23 20 3000
9 33 3000
19 33 3000
19 9 3000
19 26 3000
10 15 3000
10 23 3000
20 10 3000
20 15 3000
20 19 3000
20 35 3000
20 5 3000
20 26 3000
30 4 3000
33 10 3000
33 23 3000
33 30 3000
33 6 3000
33 35 3000
33 4 3000
13 19 3000
13 23 3000
13 5 3000
1 20 3000
17 19 3000
26 35 3000
26 9 3000
35 15 3000
35 23 3000
5 35 3000
9 13 3000
30 15 3000
30 19 3000
6 13 3000
13 10 3000
13 26 3000
13 35 3000
1 23 3000
1 4 3000
18 22 3000
5 33 3000
19 4 3000
19 6 3000
30 26 3000
33 13 3000
13 15 3000
3 9 3000
17 15 3000
17 23 3000
17 26 3000
17 5 3000
26 4 3000
9 23 3000
10 26 3000
30 1 3000
15 26 3000
15 9 3000
9 5 3000
10 35 3000
10 19 3000
10 6 3000
30 23 3000
30 5 3000
6 15 3000
6 23 3000
6 1 3000
6 26 3000
1 35 3000
1 5 3000
1 26 3000
1 13 3000
2 18 3000
15 33 3000
5 26 3000
5 6 3000
23 15 3000
23 20 3000
9 33 3000
19 33 3000
19 9 3000
19 26 3000
10 23 3000
20 10 3000
20 15 3000
20 19 3000
20 35 3000
20 5 3000
20 26 3000
30 4 3000
33 10 3000
33 23 3000
33 30 3000
33 6 3000
33 35 3000
33 4 3000
13 19 3000
13 23 3000
13 5 3000
1 20 3000
17 19 3000
26 35 3000
26 9 3000
35 15 3000
35 23 3000
5 35 3000
9 13 3000
30 15 3000
6 13 3000
13 10 3000
13 26 3000
13 35 3000
1 23 3000
1 4 3000
18 22 3000
5 33 3000
19 4 3000
19 6 3000
30 26 3000
33 13 3000
13 15 3000
3 9 3000
17 15 3000
17 23 3000
17 26 3000
17 5 3000
26 4 3000
15 10 3000
9 23 3000
19 30 3000
10 26 3000
30 1 3000
20 17 3000
20 4 3000
6 4 3000
33 20 3000
15 26 3000
15 9 3000
9 5 3000
10 35 3000
10 19 3000
10 6 3000
30 23 3000
30 5 3000
6 15 3000
6 1 3000
6 26 3000
1 35 3000
1 5 3000
1 26 3000
1 13 3000
2 18 3000
15 33 3000
5 26 3000
5 6 3000
23 15 3000
23 20 3000
9 33 3000
19 33 3000
19 9 3000
19 26 3000
10 23 3000
20 15 3000
20 19 3000
20 35 3000
20 5 3000
20 26 3000
30 4 3000
33 23 3000
33 6 3000
33 35 3000
33 4 3000
13 19 3000
13 23 3000
13 5 3000
1 20 3000
17 19 3000
26 35 3000
26 9 3000
35 15 3000
35 23 3000
5 35 3000
23 6 3000
9 13 3000
30 15 3000
6 13 3000
13 10 3000
13 26 3000
13 35 3000
1 23 3000
1 4 3000
18 22 3000
5 33 3000
19 4 3000
19 6 3000
30 26 3000
33 13 3000
13 15 3000
3 9 3000
17 15 3000
17 23 3000
17 26 3000
17 5 3000
26 4 3000
15 10 3000
9 23 3000
19 30 3000
10 26 3000
30 1 3000
20 17 3000
20 4 3000
6 4 3000
33 20 3000
13 4 3000
31 8 3000
2 22 3000
4 10 3000
4 23 3000
4 35 3000
4 5 3000
4 15 3000
4 17 3000
15 26 3000
15 9 3000
9 5 3000
10 35 3000
10 19 3000
10 6 3000
30 23 3000
30 5 3000
6 15 3000
6 1 3000
6 26 3000
1 35 3000
1 5 3000
1 26 3000
2 18 3000
15 33 3000
5 26 3000
5 6 3000
23 15 3000
23 20 3000
9 33 3000
19 33 3000
19 9 3000
19 26 3000
10 23 3000
20 15 3000
20 19 3000
20 35 3000
20 5 3000
20 26 3000
30 4 3000
33 23 3000
33 6 3000
33 35 3000
33 4 3000
13 19 3000
13 23 3000
13 5 3000
1 20 3000
17 19 3000
26 35 3000
26 9 3000
35 15 3000
35 23 3000
5 35 3000
23 6 3000
9 13 3000
30 15 3000
6 13 3000
13 10 3000
13 26 3000
13 35 3000
1 23 3000
1 4 3000
18 22 3000
5 33 3000
19 4 3000
19 6 3000
30 26 3000
33 13 3000
13 15 3000
3 9 3000
17 15 3000
17 23 3000
17 26 3000
17 5 3000
26 4 3000
15 10 3000
9 23 3000
19 30 3000
10 26 3000
30 1 3000
20 17 3000
20 4 3000
6 4 3000
33 20 3000
31 8 3000
2 22 3000
4 15 3000
26 33 3000
17 10 3000
17 33 3000
17 35 3000
17 6 3000
17 9 3000
15 26 3000
15 9 3000
9 5 3000
10 35 3000
10 19 3000
10 6 3000
30 23 3000
30 5 3000
6 15 3000
6 1 3000
6 26 3000
1 35 3000
1 5 3000
1 26 3000
2 18 3000
15 33 3000
5 26 3000
5 6 3000
23 15 3000
23 20 3000
9 33 3000
19 33 3000
19 9 3000
19 26 3000
10 23 3000
20 15 3000
20 19 3000
20 35 3000
20 5 3000
20 26 3000
30 4 3000
33 23 3000
33 6 3000
33 35 3000
33 4 3000
13 19 3000
13 23 3000
13 5 3000
1 20 3000
17 19 3000
26 35 3000
35 15 3000
35 23 3000
5 35 3000
23 6 3000
9 13 3000
30 15 3000
6 13 3000
